year,prob,conf_raw,conf_cal,god,consensus,pick,real,hit,tier
2024,0.38666320198193427,61.3,59.7,False,2,0,1,0,STANDARD
2024,0.5298235632625047,53.0,39.5,False,1,1,0,0,STANDARD
2024,0.7711900323849993,77.1,67.7,False,4,1,0,0,VOLUMEN
2024,0.37625480520593646,62.4,59.7,False,3,0,0,1,STANDARD
2024,0.7169158319619615,71.7,63.2,False,4,1,1,1,STANDARD
2024,0.459695708202914,54.0,43.0,False,1,0,1,0,STANDARD
2024,0.6324402197069136,63.2,56.2,False,1,1,0,0,STANDARD
2024,0.24340575471239773,75.7,71.2,False,4,0,0,1,VOLUMEN
2024,0.31862688853122234,68.1,60.3,False,2,0,0,1,STANDARD
2024,0.8843035770730062,88.4,81.8,True,4,1,0,0,GOD
2024,0.5030933486071616,50.3,43.0,False,4,1,1,1,STANDARD
2024,0.43685592755310737,56.3,53.5,False,4,0,0,1,STANDARD
2024,0.6093111203311139,60.9,59.7,False,4,1,0,0,STANDARD
2024,0.47030163313152507,53.0,43.0,False,4,0,0,1,STANDARD
2024,0.6273382830900656,62.7,59.7,False,4,1,1,1,STANDARD
2024,0.7390024887597759,73.9,63.2,False,4,1,1,1,STANDARD
2024,0.6132036433041987,61.3,59.7,False,2,1,0,0,STANDARD
2024,0.5108054068473379,51.1,39.5,False,4,1,0,0,STANDARD
2024,0.4916964499172854,50.8,43.0,False,4,0,1,0,STANDARD
2024,0.6786938411009406,67.9,63.8,False,3,1,0,0,STANDARD
2024,0.5207433975447363,52.1,39.5,False,4,1,1,1,STANDARD
2024,0.6597064104871859,66.0,63.8,False,4,1,0,0,STANDARD
2024,0.8263528718427843,82.6,61.1,True,4,1,1,1,STANDARD
2024,0.2664267912616702,73.4,63.2,False,4,0,0,1,STANDARD
2024,0.6307441426768661,63.1,59.7,False,3,1,0,0,STANDARD
2024,0.8060699293384678,80.6,57.6,False,4,1,0,0,STANDARD
2024,0.687432263272486,68.7,63.8,False,4,1,1,1,STANDARD
2024,0.8674700591837602,86.7,81.8,True,4,1,1,1,GOD
2024,0.4729118308685855,52.7,43.0,False,3,0,1,0,STANDARD
2024,0.4989823197095409,50.1,43.0,False,3,0,0,1,STANDARD
2024,0.3766711659826917,62.3,59.7,False,4,0,0,1,STANDARD
2024,0.8074619348009984,80.7,61.1,False,4,1,1,1,STANDARD
2024,0.4332912907184967,56.7,53.5,False,1,0,1,0,STANDARD
2024,0.4721818708540793,52.8,39.5,False,3,0,1,0,STANDARD
2024,0.6413995305120246,64.1,59.7,False,3,1,1,1,STANDARD
2024,0.4702887763829153,53.0,43.0,False,4,0,0,1,STANDARD
2024,0.3644024349064938,63.6,59.7,False,4,0,0,1,STANDARD
2024,0.29728694980235143,70.3,63.2,False,4,0,0,1,STANDARD
2024,0.21221931032247174,78.8,67.7,False,2,0,0,1,VOLUMEN
2024,0.6710895697229596,67.1,63.8,False,4,1,1,1,STANDARD
2024,0.316050565494593,68.4,63.8,False,4,0,1,0,STANDARD
2024,0.6042643548438773,60.4,59.7,False,4,1,0,0,STANDARD
2024,0.6187231877428055,61.9,59.7,False,4,1,0,0,STANDARD
2024,0.7857835183285963,78.6,71.2,False,4,1,1,1,VOLUMEN
2024,0.5776498438941681,57.8,53.5,False,1,1,0,0,STANDARD
2024,0.7170867386103105,71.7,63.2,False,4,1,1,1,STANDARD
2024,0.4196146603157585,58.0,50.0,False,4,0,1,0,STANDARD
2024,0.27899351042546155,72.1,59.7,False,2,0,0,1,STANDARD
2024,0.5110221190149133,51.1,43.0,False,4,1,0,0,STANDARD
2024,0.518455810335427,51.8,43.0,False,3,1,0,0,STANDARD
2024,0.5840206967325209,58.4,53.5,False,4,1,1,1,STANDARD
2024,0.439651770793127,56.0,53.5,False,4,0,1,0,STANDARD
2024,0.660205019341965,66.0,63.8,False,4,1,1,1,STANDARD
2024,0.2886324224459665,71.1,63.2,False,4,0,1,0,STANDARD
2024,0.6227822095120568,62.3,56.2,False,3,1,1,1,STANDARD
2024,0.6165319316944977,61.7,56.2,False,3,1,1,1,STANDARD
2024,0.6763324612977091,67.6,60.3,False,4,1,1,1,STANDARD
2024,0.7454978382440992,74.5,63.2,False,4,1,0,0,STANDARD
2024,0.1740434788906296,82.6,61.1,False,4,0,0,1,STANDARD
2024,0.26219500467197243,73.8,63.2,True,4,0,1,0,STANDARD
2024,0.5305974143610281,53.1,43.0,False,3,1,0,0,STANDARD
2024,0.8271009085439218,82.7,61.1,True,4,1,1,1,STANDARD
2024,0.48441910944427213,51.6,43.0,False,1,0,0,1,STANDARD
2024,0.483612809338377,51.6,43.0,False,2,0,0,1,STANDARD
2024,0.5791682289216997,57.9,53.5,False,3,1,1,1,STANDARD
2024,0.3742642450316394,62.6,56.2,False,3,0,1,0,STANDARD
2024,0.35587318343824276,64.4,59.7,False,2,0,0,1,STANDARD
2024,0.2841998439807015,71.6,63.2,False,4,0,0,1,STANDARD
2024,0.3794833483423612,62.1,59.7,False,2,0,1,0,STANDARD
2024,0.4423191527430006,55.8,53.5,False,3,0,0,1,STANDARD
2024,0.802766920127711,80.3,57.6,False,4,1,1,1,STANDARD
2024,0.8223268398177208,82.2,61.1,False,4,1,1,1,STANDARD
2024,0.7250062866079222,72.5,63.2,False,4,1,0,0,STANDARD
2024,0.685832061159197,68.6,63.8,False,2,1,1,1,STANDARD
2024,0.5957241215385147,59.6,53.5,False,4,1,0,0,STANDARD
2024,0.6153868194297212,61.5,59.7,False,3,1,1,1,STANDARD
2024,0.5540239342714085,55.4,53.5,False,4,1,1,1,STANDARD
2024,0.28704376332488574,71.3,63.2,False,4,0,0,1,STANDARD
2024,0.8544558455429019,85.4,81.8,True,4,1,0,0,GOD
2024,0.3529725652093697,64.7,59.7,False,3,0,1,0,STANDARD
2024,0.3096187330212246,69.0,63.8,False,4,0,1,0,STANDARD
2024,0.30223356097758863,69.8,63.8,False,4,0,0,1,STANDARD
2024,0.715782357085993,71.6,63.2,False,2,1,1,1,STANDARD
2024,0.6697123007612249,67.0,63.8,False,4,1,1,1,STANDARD
2024,0.47021581014527025,53.0,43.0,False,1,0,0,1,STANDARD
2024,0.421717559077616,57.8,50.0,False,4,0,0,1,STANDARD
2024,0.8835228494780282,88.4,81.8,True,4,1,1,1,GOD
2024,0.5062741949310807,50.6,39.5,False,1,1,0,0,STANDARD
2024,0.7241790123189713,72.4,63.2,False,4,1,1,1,STANDARD
2024,0.5305438875248379,53.1,39.5,False,3,1,1,1,STANDARD
2024,0.5660274082349914,56.6,53.5,False,1,1,0,0,STANDARD
2024,0.33076848748350274,66.9,63.8,False,3,0,0,1,STANDARD
2024,0.4713000067815788,52.9,43.0,False,1,0,0,1,STANDARD
2024,0.5342649083868451,53.4,43.0,False,3,1,0,0,STANDARD
2024,0.7494424030056124,74.9,63.2,False,4,1,0,0,STANDARD
2024,0.5249049587384509,52.5,43.0,False,2,1,0,0,STANDARD
2024,0.7071913689684861,70.7,63.2,False,2,1,1,1,STANDARD
2024,0.7155799894167091,71.6,63.2,False,4,1,1,1,STANDARD
2024,0.7988270098750009,79.9,71.2,True,4,1,1,1,VOLUMEN
2024,0.4999949594522404,50.0,43.0,False,1,0,1,0,STANDARD
2024,0.7946598648559448,79.5,71.2,True,4,1,1,1,VOLUMEN
2024,0.4955885210324809,50.4,43.0,False,4,0,1,0,STANDARD
2024,0.6006390478783895,60.1,56.2,False,4,1,0,0,STANDARD
2024,0.6005746322038225,60.1,59.7,False,4,1,1,1,STANDARD
2024,0.7063471913915984,70.6,63.2,False,4,1,0,0,STANDARD
2024,0.6216441865882283,62.2,59.7,False,4,1,0,0,STANDARD
2024,0.37093949522322056,62.9,59.7,False,2,0,1,0,STANDARD
2024,0.36030647545991173,64.0,59.7,False,4,0,1,0,STANDARD
2024,0.7392392605577888,73.9,63.2,False,4,1,0,0,STANDARD
2024,0.4333392717497501,56.7,53.5,False,1,0,1,0,STANDARD
2024,0.6488972913722473,64.9,59.7,False,4,1,1,1,STANDARD
2024,0.35103831047874845,64.9,59.7,False,4,0,0,1,STANDARD
2024,0.16018064314077451,84.0,61.1,True,4,0,0,1,STANDARD
2024,0.5625016751757913,56.3,53.5,False,4,1,1,1,STANDARD
2024,0.7299904036827903,73.0,63.2,False,4,1,1,1,STANDARD
2024,0.8800917739719619,88.0,81.8,True,4,1,1,1,GOD
2024,0.7313973562552456,73.1,63.2,False,3,1,0,0,STANDARD
2024,0.3079496887818719,69.2,63.8,False,3,0,1,0,STANDARD
2024,0.4794233233061248,52.1,43.0,False,1,0,1,0,STANDARD
2024,0.7771848951194554,77.7,71.2,True,4,1,0,0,VOLUMEN
2024,0.6043697506022769,60.4,59.7,False,1,1,1,1,STANDARD
2024,0.3790977086902528,62.1,59.7,False,1,0,0,1,STANDARD
2024,0.8003064555440739,80.0,61.1,True,4,1,0,0,STANDARD
2024,0.9046284844982679,90.5,90.5,True,4,1,1,1,GOD
2024,0.8132826227736527,81.3,61.1,True,4,1,0,0,STANDARD
2024,0.5568345832562417,55.7,53.5,False,4,1,1,1,STANDARD
2024,0.5637687209771552,56.4,53.5,False,4,1,1,1,STANDARD
2024,0.4430794012377576,55.7,50.0,False,2,0,0,1,STANDARD
2024,0.8561250763211933,85.6,81.8,True,4,1,1,1,GOD
2024,0.5628518957282809,56.3,53.5,False,2,1,0,0,STANDARD
2024,0.4495507000318759,55.0,53.5,False,2,0,0,1,STANDARD
2024,0.3847017092414325,61.5,59.7,False,4,0,0,1,STANDARD
2024,0.499476929534851,50.1,39.5,False,1,0,1,0,STANDARD
2024,0.4698964568059091,53.0,43.0,False,1,0,0,1,STANDARD
2024,0.5995307441894249,60.0,56.2,False,2,1,1,1,STANDARD
2024,0.32346963492666825,67.7,63.8,False,4,0,0,1,STANDARD
2024,0.40520544432107947,59.5,53.5,False,3,0,1,0,STANDARD
2024,0.7672374455353661,76.7,71.2,False,4,1,1,1,VOLUMEN
2024,0.6323362936037769,63.2,59.7,False,4,1,1,1,STANDARD
2024,0.27534203920794065,72.5,63.2,False,4,0,0,1,STANDARD
2024,0.4540823745502568,54.6,43.0,False,2,0,1,0,STANDARD
2024,0.245337324871307,75.5,71.2,False,4,0,0,1,VOLUMEN
2024,0.3188639791675983,68.1,63.8,False,1,0,1,0,STANDARD
2024,0.853299877765519,85.3,81.8,True,4,1,1,1,GOD
2024,0.34648527687080194,65.4,63.8,False,4,0,0,1,STANDARD
2024,0.6073154905206074,60.7,59.7,False,2,1,1,1,STANDARD
2024,0.42095454205132177,57.9,50.0,False,4,0,0,1,STANDARD
2024,0.8259670826728654,82.6,61.1,True,4,1,1,1,STANDARD
2024,0.3332715743296274,66.7,63.8,False,1,0,1,0,STANDARD
2024,0.4868670596027935,51.3,43.0,False,2,0,0,1,STANDARD
2024,0.2595729634583435,74.0,63.2,False,4,0,1,0,STANDARD
2024,0.3469392938162394,65.3,63.8,False,3,0,0,1,STANDARD
2024,0.8733170045744956,87.3,81.8,True,3,1,0,0,GOD
2024,0.7836494274983135,78.4,71.2,False,4,1,0,0,VOLUMEN
2024,0.2610862293657684,73.9,63.2,False,4,0,1,0,STANDARD
2024,0.37048296729853364,63.0,59.7,False,4,0,1,0,STANDARD
2024,0.5344085044715183,53.4,43.0,False,4,1,0,0,STANDARD
2024,0.5157009668124131,51.6,43.0,False,2,1,1,1,STANDARD
2024,0.7866012274809733,78.7,71.2,False,4,1,0,0,VOLUMEN
2024,0.4178329707713674,58.2,53.5,False,4,0,0,1,STANDARD
2024,0.5248723761249326,52.5,39.5,False,1,1,1,1,STANDARD
2024,0.6948608763415407,69.5,63.8,False,2,1,1,1,STANDARD
2024,0.7378827611710925,73.8,63.2,False,4,1,0,0,STANDARD
2024,0.45262653008706455,54.7,39.5,False,3,0,1,0,STANDARD
2024,0.37577981720925413,62.4,59.7,False,4,0,0,1,STANDARD
2024,0.3696331489653266,63.0,59.7,False,4,0,0,1,STANDARD
2024,0.18149993367694503,81.9,61.1,False,3,0,0,1,STANDARD
2024,0.314209523622317,68.6,60.3,False,4,0,1,0,STANDARD
2024,0.5011591369671194,50.1,39.5,False,4,1,1,1,STANDARD
2024,0.5876867188663725,58.8,53.5,False,1,1,1,1,STANDARD
2024,0.407814998719748,59.2,53.5,False,4,0,1,0,STANDARD
2024,0.6072999531069099,60.7,59.7,False,3,1,1,1,STANDARD
2024,0.6418174921132211,64.2,59.7,False,4,1,1,1,STANDARD
2024,0.657890870414294,65.8,60.3,False,4,1,1,1,STANDARD
2024,0.41142437342879584,58.9,53.5,False,2,0,1,0,STANDARD
2024,0.5246989449982682,52.5,43.0,False,4,1,0,0,STANDARD
2024,0.5172653837110635,51.7,43.0,False,2,1,1,1,STANDARD
2024,0.5242012267952912,52.4,39.5,False,3,1,0,0,STANDARD
2024,0.45816320558999984,54.2,43.0,False,3,0,0,1,STANDARD
2024,0.4766872651221561,52.3,43.0,False,2,0,0,1,STANDARD
2024,0.24904245565114583,75.1,71.2,False,4,0,1,0,VOLUMEN
2024,0.8320865663627187,83.2,61.1,False,4,1,1,1,STANDARD
2024,0.46449360974607445,53.6,43.0,False,1,0,0,1,STANDARD
2024,0.23035658034945874,77.0,71.2,False,4,0,0,1,VOLUMEN
2024,0.2726770029018635,72.7,63.2,False,4,0,0,1,STANDARD
2024,0.7351457080124459,73.5,63.2,False,4,1,1,1,STANDARD
2024,0.7730899388366306,77.3,71.2,True,4,1,1,1,VOLUMEN
2024,0.47249729206761654,52.8,43.0,False,4,0,1,0,STANDARD
2024,0.453998153428127,54.6,39.5,False,4,0,0,1,STANDARD
2024,0.4095523098165029,59.0,53.5,False,3,0,0,1,STANDARD
2024,0.2616590795458382,73.8,63.2,False,4,0,0,1,STANDARD
2024,0.6894756363127474,68.9,63.8,False,2,1,1,1,STANDARD
2024,0.635267547394435,63.5,59.7,False,4,1,1,1,STANDARD
2024,0.5034013475619377,50.3,43.0,False,3,1,1,1,STANDARD
2024,0.48332412371304645,51.7,43.0,False,2,0,1,0,STANDARD
2024,0.16326701081096973,83.7,61.1,True,4,0,0,1,STANDARD
2024,0.45206542312829456,54.8,43.0,False,2,0,0,1,STANDARD
2024,0.5310887150686546,53.1,43.0,False,3,1,0,0,STANDARD
2024,0.44652750830537696,55.3,53.5,False,4,0,1,0,STANDARD
2024,0.7004766348251743,70.0,59.7,False,3,1,1,1,STANDARD
2024,0.7569520739585874,75.7,71.2,True,4,1,1,1,VOLUMEN
2024,0.376723792548107,62.3,59.7,False,4,0,0,1,STANDARD
2024,0.6518493642176015,65.2,63.8,False,4,1,1,1,STANDARD
2024,0.3684732361190398,63.2,59.7,False,1,0,0,1,STANDARD
2024,0.6771793944006547,67.7,63.8,False,3,1,1,1,STANDARD
2024,0.5996655492395073,60.0,59.7,False,4,1,1,1,STANDARD
2024,0.6494826765205147,64.9,59.7,False,4,1,1,1,STANDARD
2024,0.27707250105919956,72.3,63.2,False,3,0,1,0,STANDARD
2024,0.40075718672362715,59.9,53.5,False,4,0,0,1,STANDARD
2024,0.843194051322917,84.3,61.1,False,4,1,1,1,STANDARD
2024,0.6881491899345462,68.8,63.8,False,4,1,1,1,STANDARD
2024,0.3355782749257785,66.4,63.8,False,4,0,1,0,STANDARD
2024,0.4311176021104216,56.9,53.5,False,2,0,0,1,STANDARD
2024,0.5652943157517648,56.5,53.5,False,2,1,1,1,STANDARD
2024,0.6045598010084148,60.5,59.7,False,4,1,0,0,STANDARD
2024,0.5177299714666634,51.8,43.0,False,3,1,0,0,STANDARD
2024,0.4254475716393157,57.5,53.5,False,3,0,0,1,STANDARD
2024,0.7046215671883372,70.5,59.7,False,4,1,1,1,STANDARD
2024,0.660286187735018,66.0,63.8,False,4,1,0,0,STANDARD
2024,0.6542564091196322,65.4,63.8,False,2,1,0,0,STANDARD
2024,0.541063521304868,54.1,39.5,False,3,1,1,1,STANDARD
2024,0.6632081320479251,66.3,60.3,False,4,1,0,0,STANDARD
2024,0.33452131004439006,66.5,63.8,False,3,0,0,1,STANDARD
2024,0.3834227196203779,61.7,59.7,False,4,0,1,0,STANDARD
2024,0.7371239238314614,73.7,63.2,True,4,1,1,1,STANDARD
2024,0.6483416479616991,64.8,56.2,False,2,1,0,0,STANDARD
2024,0.2950978958409716,70.5,63.2,False,4,0,0,1,STANDARD
2024,0.3323819029102068,66.8,63.8,False,3,0,1,0,STANDARD
2024,0.25433748066881,74.6,63.2,False,2,0,0,1,STANDARD
2024,0.6687964043044635,66.9,60.3,False,4,1,0,0,STANDARD
2024,0.5502039866899906,55.0,50.0,False,1,1,1,1,STANDARD
2024,0.7493072216953833,74.9,63.2,True,4,1,1,1,STANDARD
2024,0.6322681312628066,63.2,59.7,False,4,1,0,0,STANDARD
2024,0.5989018309258605,59.9,53.5,False,2,1,1,1,STANDARD
2024,0.31677021885845924,68.3,63.8,False,3,0,0,1,STANDARD
2024,0.5111868360284334,51.1,43.0,False,1,1,0,0,STANDARD
2024,0.16448955424514022,83.6,61.1,True,4,0,1,0,STANDARD
2024,0.529540054783719,53.0,39.5,False,4,1,1,1,STANDARD
2024,0.2646639753263472,73.5,63.2,False,3,0,0,1,STANDARD
2024,0.4540733850199187,54.6,43.0,False,1,0,0,1,STANDARD
2024,0.5875138324344067,58.8,50.0,False,3,1,1,1,STANDARD
2024,0.4316596988459386,56.8,53.5,False,2,0,1,0,STANDARD
2024,0.6498148239878095,65.0,63.8,False,2,1,0,0,STANDARD
2024,0.25452599017562383,74.5,59.7,False,4,0,0,1,STANDARD
2024,0.3916633662626303,60.8,56.2,False,4,0,0,1,STANDARD
2024,0.4677432687207207,53.2,43.0,False,4,0,0,1,STANDARD
2024,0.6510638804595045,65.1,63.8,False,4,1,1,1,STANDARD
2024,0.4783675505672268,52.2,43.0,False,3,0,1,0,STANDARD
2024,0.3239428837546959,67.6,63.8,False,4,0,0,1,STANDARD
2024,0.7908486448686247,79.1,71.2,False,4,1,1,1,VOLUMEN
2024,0.5102188022022128,51.0,43.0,False,4,1,0,0,STANDARD
2024,0.28941870925267554,71.1,63.2,False,2,0,0,1,STANDARD
2024,0.717135217550852,71.7,63.2,False,4,1,1,1,STANDARD
2024,0.7058876029567694,70.6,63.2,False,3,1,0,0,STANDARD
2024,0.7860128753928318,78.6,71.2,False,4,1,1,1,VOLUMEN
2024,0.4818577005731149,51.8,43.0,False,1,0,0,1,STANDARD
2024,0.7223282181357085,72.2,63.2,False,4,1,1,1,STANDARD
2024,0.7214971269611352,72.1,63.2,False,4,1,0,0,STANDARD
2024,0.6874098141908787,68.7,63.8,False,4,1,0,0,STANDARD
2024,0.8731089429511159,87.3,81.8,True,4,1,1,1,GOD
2024,0.3134305004817304,68.7,63.8,False,3,0,1,0,STANDARD
2024,0.31446584987602477,68.6,63.8,False,4,0,0,1,STANDARD
2024,0.47084926607127425,52.9,43.0,False,4,0,0,1,STANDARD
2024,0.6483609674662021,64.8,56.2,False,1,1,1,1,STANDARD
2024,0.8472307304241717,84.7,61.1,True,4,1,0,0,STANDARD
2024,0.6909765215920168,69.1,63.8,False,4,1,1,1,STANDARD
2024,0.39114382954249716,60.9,59.7,False,1,0,1,0,STANDARD
2024,0.6159451213578304,61.6,56.2,False,2,1,1,1,STANDARD
2024,0.5119472954341939,51.2,43.0,False,1,1,0,0,STANDARD
2024,0.5811485405336438,58.1,53.5,False,3,1,1,1,STANDARD
2024,0.8668939586843999,86.7,81.8,True,4,1,1,1,GOD
2024,0.8783706275079366,87.8,81.8,True,4,1,1,1,GOD
2024,0.5257647608768549,52.6,43.0,False,3,1,0,0,STANDARD
2024,0.4402932337200135,56.0,53.5,False,3,0,0,1,STANDARD
2024,0.44120516875897986,55.9,53.5,False,3,0,0,1,STANDARD
2024,0.383891783517987,61.6,56.2,False,1,0,0,1,STANDARD
2024,0.7086543964072924,70.9,63.2,False,4,1,1,1,STANDARD
2024,0.4056541446917967,59.4,53.5,False,3,0,1,0,STANDARD
2024,0.36608629701559037,63.4,59.7,False,4,0,0,1,STANDARD
2024,0.5008848681524244,50.1,43.0,False,4,1,0,0,STANDARD
2024,0.7289294576287376,72.9,63.2,False,4,1,0,0,STANDARD
2024,0.58139072290054,58.1,50.0,False,4,1,1,1,STANDARD
2024,0.42469107053868405,57.5,50.0,False,2,0,1,0,STANDARD
2024,0.6734627824034083,67.3,60.3,False,4,1,0,0,STANDARD
2024,0.4791848262666299,52.1,43.0,False,3,0,0,1,STANDARD
2024,0.852077918031406,85.2,81.8,True,4,1,1,1,GOD
2024,0.6812717131822403,68.1,63.8,False,4,1,1,1,STANDARD
2024,0.6216186551237873,62.2,59.7,False,3,1,0,0,STANDARD
2024,0.20448540046555388,79.6,71.2,False,4,0,0,1,VOLUMEN
2024,0.40106783613282593,59.9,53.5,False,3,0,0,1,STANDARD
2024,0.596365503114962,59.6,53.5,False,3,1,0,0,STANDARD
2024,0.6397789694012105,64.0,59.7,False,4,1,0,0,STANDARD
2024,0.8019050414057082,80.2,57.6,False,4,1,1,1,STANDARD
2024,0.6621376596147952,66.2,60.3,False,3,1,0,0,STANDARD
2024,0.43686326388163155,56.3,53.5,False,4,0,0,1,STANDARD
2024,0.4731122372059153,52.7,39.5,False,4,0,0,1,STANDARD
2024,0.5621958790569938,56.2,53.5,False,4,1,1,1,STANDARD
2024,0.4869534761936584,51.3,43.0,False,2,0,1,0,STANDARD
2024,0.7001788808968812,70.0,63.2,False,4,1,0,0,STANDARD
2024,0.626680936594147,62.7,59.7,False,1,1,0,0,STANDARD
2024,0.6640226930288655,66.4,63.8,False,2,1,1,1,STANDARD
2024,0.5977133007782109,59.8,53.5,False,2,1,0,0,STANDARD
2024,0.6498277052121024,65.0,60.3,False,3,1,1,1,STANDARD
2024,0.7243684355120378,72.4,63.2,False,4,1,1,1,STANDARD
2024,0.29588222032106737,70.4,59.7,False,4,0,1,0,STANDARD
2024,0.7620054039166363,76.2,71.2,True,4,1,1,1,VOLUMEN
2024,0.6407785017997693,64.1,56.2,False,1,1,1,1,STANDARD
2024,0.47623365147793606,52.4,39.5,False,4,0,0,1,STANDARD
2024,0.264049969833251,73.6,63.2,False,4,0,1,0,STANDARD
2024,0.49073736847030935,50.9,43.0,False,2,0,0,1,STANDARD
2024,0.6003234586511305,60.0,59.7,False,4,1,1,1,STANDARD
2024,0.4541116156276696,54.6,39.5,False,1,0,0,1,STANDARD
2024,0.6090062969521388,60.9,59.7,False,2,1,1,1,STANDARD
2024,0.5843791780691527,58.4,53.5,False,1,1,0,0,STANDARD
2024,0.6962808399089042,69.6,63.8,False,4,1,0,0,STANDARD
2024,0.6609704934371194,66.1,63.8,False,3,1,1,1,STANDARD
2024,0.6544178017382637,65.4,60.3,False,3,1,0,0,STANDARD
2024,0.6396977737364725,64.0,56.2,False,3,1,0,0,STANDARD
2024,0.791203763116962,79.1,71.2,False,3,1,1,1,VOLUMEN
2024,0.7415567147725826,74.2,63.2,False,4,1,1,1,STANDARD
2024,0.730016328866483,73.0,63.2,True,4,1,0,0,STANDARD
2024,0.7859695687864685,78.6,71.2,False,4,1,1,1,VOLUMEN
2024,0.8496735409795002,85.0,81.8,True,4,1,1,1,GOD
2024,0.6627556279232335,66.3,63.8,False,2,1,1,1,STANDARD
2024,0.6405074033134142,64.1,59.7,False,4,1,0,0,STANDARD
2024,0.47808996819809146,52.2,43.0,False,1,0,0,1,STANDARD
2024,0.47499092827727196,52.5,43.0,False,3,0,0,1,STANDARD
2024,0.6319739641261825,63.2,56.2,False,3,1,0,0,STANDARD
2024,0.8634976044647095,86.3,81.8,True,4,1,1,1,GOD
2024,0.7205691510496902,72.1,63.2,False,4,1,0,0,STANDARD
2024,0.40678736125404114,59.3,53.5,False,4,0,0,1,STANDARD
2024,0.7306320079303033,73.1,59.7,False,3,1,1,1,STANDARD
2024,0.8464958037261431,84.6,61.1,True,4,1,1,1,STANDARD
2024,0.7401322709052767,74.0,63.2,False,4,1,1,1,STANDARD
2024,0.6714690720100669,67.1,63.8,False,4,1,0,0,STANDARD
2024,0.5152759124969913,51.5,43.0,False,1,1,0,0,STANDARD
2024,0.6798042621014586,68.0,63.8,False,4,1,1,1,STANDARD
2024,0.38606043503094434,61.4,59.7,False,3,0,1,0,STANDARD
2024,0.5964619506526104,59.6,53.5,False,2,1,1,1,STANDARD
2024,0.5891252711975542,58.9,53.5,False,4,1,0,0,STANDARD
2024,0.3169838628195848,68.3,63.8,False,4,0,0,1,STANDARD
2024,0.7116244431224444,71.2,63.2,False,4,1,1,1,STANDARD
2024,0.6106377622268357,61.1,59.7,False,2,1,0,0,STANDARD
2024,0.3636152231810446,63.6,59.7,False,4,0,1,0,STANDARD
2024,0.5565727253951462,55.7,53.5,False,4,1,0,0,STANDARD
2024,0.8847202330593307,88.5,81.8,True,4,1,1,1,GOD
2024,0.3642407230097626,63.6,59.7,False,3,0,0,1,STANDARD
2024,0.561519330965456,56.2,53.5,False,3,1,1,1,STANDARD
2024,0.6072884880097809,60.7,59.7,False,2,1,0,0,STANDARD
2024,0.5297960097589629,53.0,43.0,False,1,1,1,1,STANDARD
2024,0.6889949482219735,68.9,63.8,False,4,1,0,0,STANDARD
2024,0.6386148454532559,63.9,59.7,False,1,1,1,1,STANDARD
2024,0.5748210081674209,57.5,53.5,False,2,1,1,1,STANDARD
2024,0.46966429954019123,53.0,43.0,False,3,0,1,0,STANDARD
2024,0.37945857215535694,62.1,59.7,False,1,0,1,0,STANDARD
2024,0.3320345281379134,66.8,63.8,False,3,0,1,0,STANDARD
2024,0.5485747368881587,54.9,43.0,False,4,1,1,1,STANDARD
2024,0.6333204410819141,63.3,59.7,False,2,1,1,1,STANDARD
2024,0.3314881735860391,66.9,63.8,False,4,0,0,1,STANDARD
2024,0.5486063956312704,54.9,43.0,False,2,1,1,1,STANDARD
2024,0.6839542035813518,68.4,63.8,False,2,1,1,1,STANDARD
2024,0.6695842793447162,67.0,63.8,False,3,1,1,1,STANDARD
2024,0.268556597355089,73.1,63.2,False,4,0,0,1,STANDARD
2024,0.7378744953019635,73.8,63.2,False,3,1,1,1,STANDARD
2024,0.6130327056965751,61.3,59.7,False,3,1,0,0,STANDARD
2024,0.680378935312498,68.0,63.8,True,2,1,0,0,STANDARD
2024,0.5313170383013435,53.1,39.5,False,4,1,1,1,STANDARD
2024,0.3106205461373435,68.9,60.3,False,3,0,0,1,STANDARD
2024,0.44101673512990525,55.9,53.5,False,2,0,0,1,STANDARD
2024,0.7452973215415147,74.5,63.2,False,4,1,1,1,STANDARD
2024,0.7410013569602486,74.1,63.2,False,4,1,0,0,STANDARD
2024,0.18690049085923974,81.3,61.1,True,4,0,0,1,STANDARD
2024,0.35753518807028417,64.2,56.2,False,3,0,1,0,STANDARD
2024,0.7763120245310242,77.6,71.2,True,4,1,1,1,VOLUMEN
2024,0.3941874754486348,60.6,59.7,False,4,0,1,0,STANDARD
2024,0.3335518419879592,66.6,63.8,False,4,0,0,1,STANDARD
2024,0.5449771958308876,54.5,43.0,False,2,1,0,0,STANDARD
2024,0.5317117681033268,53.2,43.0,False,1,1,0,0,STANDARD
2024,0.49877600033985137,50.1,43.0,False,2,0,0,1,STANDARD
2024,0.7629946014344003,76.3,71.2,False,3,1,1,1,VOLUMEN
2024,0.667074965369723,66.7,63.8,False,4,1,0,0,STANDARD
2024,0.37349994403712056,62.7,59.7,False,4,0,0,1,STANDARD
2024,0.5080721190010499,50.8,43.0,False,3,1,1,1,STANDARD
2024,0.7951926117206067,79.5,67.7,True,4,1,1,1,VOLUMEN
2024,0.4196358448444796,58.0,53.5,False,4,0,0,1,STANDARD
2024,0.5479762866835728,54.8,43.0,False,2,1,1,1,STANDARD
2024,0.5900346009953157,59.0,53.5,False,2,1,0,0,STANDARD
2024,0.4661827777049881,53.4,43.0,False,4,0,0,1,STANDARD
